titulo,descricao,url_imagem,link,categoria
Quem é o brasileiro que vai para o espaço depois de ganhar sorteio?,"Engenheiro Victor Hespanha será o segundo brasileiro a ir ao espaço, depois apenas do astronauta Marcos Pontes.",https://s2.glbimg.com/lFLQMJKpoZWlURncT3uWNqY_4rk=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/97/37/10583797,https://g1.globo.com/inovacao/video/quem-e-o-brasileiro-que-vai-para-o-espaco-depois-de-ganhar-sorteio-10583797.ghtml, G1 Inovação 
Brasileiro ficará em trailer no meio do deserto antes de viagem espacial,"Victor Correa Hespanha mostrou imagens do local conhecido como Vila dos Astronautas, que já foi usado por outros tripulantes da Blue Origin. Lançamento do foguete está previsto para sexta-feira (20), às 10h30 (horário de Brasília).",https://s2.glbimg.com/lFLQMJKpoZWlURncT3uWNqY_4rk=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/97/37/10583797,https://g1.globo.com/inovacao/noticia/2022/05/17/brasileiro-ficara-em-trailer-no-meio-do-deserto-antes-de-viagem-espacial.ghtml, Inovação  
Brasileiro que vai ao espaço começa treinamento oficial nesta terça nos EUA: 'Cada vez mais próximo',Engenheiro Victor Correa Hespanha mora em Belo Horizonte e foi escolhido para viagem espacial após comprar um NFT. Voo é da companhia Blue Origin e será bate e volta de 10 minutos.,https://s2.glbimg.com/lFLQMJKpoZWlURncT3uWNqY_4rk=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/97/37/10583797,https://g1.globo.com/inovacao/noticia/2022/05/16/brasileiro-que-vai-ao-espaco-comeca-treinamento-oficial-nesta-terca-nos-eua-cada-vez-mais-proximo.ghtml, Inovação  
Blue Origin agenda voo espacial com brasileiro para 20 de maio,Este será o quinto voo espacial tripulado da companhia do magnata Jeff Bezos.,https://s2.glbimg.com/qKkyRdoYz5UuAuqgsl7aUx5aWa0=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/75/18/10441875,https://g1.globo.com/economia/tecnologia/inovacao/noticia/2022/05/14/blue-origin-agenda-voo-espacial-com-brasileiro-para-20-de-maio.ghtml, Inovação 
Google lança novos óculos que traduzem conversas em tempo real,"Dispositivo mostra legendas simultâneas ao diálogo. Em vídeo, conversas envolvendo inglês, mandarim e espanhol demonstram funcionamento.",https://s2.glbimg.com/ubDPdAJQMkE51ZuiyC93DbB2tqM=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/91/06/10570691,https://g1.globo.com/inovacao/noticia/2022/05/13/google-lanca-novos-oculos-que-traduzem-conversas-em-tempo-real.ghtml, Inovação 
"Carro movido a eletricidade, esterco e hidrogênio bate recorde mundial de autonomia",O veículo foi modificado para combinar diferentes combustíveis e rodou por mais de 2 mil quilômetros sem precisar reabastecer em um autódromo da França.,https://s2.glbimg.com/rb6SSejRdWaV3jhCVRiMVaWiBeU=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/l/l/a82VWDTAunfo7fFCm6FQ/carro-arm-eng.jpeg,https://g1.globo.com/inovacao/noticia/2022/05/13/carro-movido-a-eletricidade-esterco-e-hidrogenio-bate-recorde-mundial-de-autonomia.ghtml, Inovação 
Google revela novos óculos que traduzem conversas em tempo real,Google revela novos óculos que traduzem conversas em tempo real.,https://s2.glbimg.com/ubDPdAJQMkE51ZuiyC93DbB2tqM=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/91/06/10570691,https://g1.globo.com/inovacao/video/google-revela-novos-oculos-que-traduzem-conversas-em-tempo-real-10570691.ghtml, G1 Inovação 
Onda de frio segue nesta quinta (19); veja previsão para capitais ,"O frio atípico deve permanecer até 22 de maio. Um deslocamento da massa de ar polar coincide com a passagem de um ciclone extratropical, o que traz umidade e possibilita a ocorrência de eventos incomuns.",https://s2.glbimg.com/z4vtCADpfT5ZzvWYa_Q5jVqlXbc=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/16/80/10588016,https://g1.globo.com/meio-ambiente/noticia/2022/05/19/previsao-do-tempo-quinta-19.ghtml, Meio Ambiente 
"Belo Monte cria contingente de 'refugiados dentro do próprio país', diz Eliane Brum",Jornalista analisa onda de assassinatos em Altamira que ocorrem em contexto de degradação social associado às obras da hidrelétrica de Belo Monte. ,https://s2.glbimg.com/ghfypZsP3Suu43-4WJprsx25GXs=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/2/o/zjUG7zQA2sYjiaoWo6iA/image001-16-.jpg,https://g1.globo.com/podcast/o-assunto/noticia/2022/05/19/belo-monte-cria-contingente-de-refugiados-dentro-do-proprio-pais-diz-eliane-brum.ghtml, O Assunto 
"Como são escolhidos no Brasil os nomes de tempestades subtropicais como a Yakecan, que está no Sul",Prática de nomeação é importante para identificação desses fenômenos pela população e na troca de informações técnicas. Entenda como é feito o processo.,https://s2.glbimg.com/LJJwfZwOm0EQ3XSJFFyTrzz6y7M=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/q/v/k8F7TbRHSCV61umM8g6Q/hora1-limpo-20220517-0350-frame-66731.jpeg,https://g1.globo.com/meio-ambiente/noticia/2022/05/19/como-sao-escolhidos-no-brasil-os-nomes-de-tempestades-subtropicais-como-a-yakecan-que-esta-no-sul.ghtml, Meio Ambiente 
Veja imagens marcantes da onda de frio pelo Brasil,"O frio intenso chegou a gerar neve e até virou um caminhão com a força dos ventos. Uma tempestade ""engoliu"" a ponte Rio-Niterói.",https://s2.glbimg.com/z4vtCADpfT5ZzvWYa_Q5jVqlXbc=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/16/80/10588016,https://g1.globo.com/meio-ambiente/video/veja-imagens-marcantes-da-onda-de-frio-pelo-brasil-10588016.ghtml, G1 Meio Ambiente 
"Sensação térmica: Entenda o que é, como é calculada e qual a relevância da medida","Parâmetro considera temperatura, vento e umidade do ar. Medição não é padronizada: há mais de uma centena de índices que tentam calcular a medida, que não é 'científica' e tem função mais ligada à curiosidade, segundo meteorologistas.",https://s2.glbimg.com/JzszK9CoxywJukj12FgGRS7gtzc=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/94/55/10585594,https://g1.globo.com/meio-ambiente/noticia/2022/05/18/entenda-o-que-e-sensacao-termica-e-como-ela-e-calculada.ghtml, Meio Ambiente 
Cidades do Sul e Sudeste registram frio intenso nesta quarta; veja previsão,"Rio, BH e SP tiveram a madrugada mais fria do ano. Houve neve na serra catarinense e geada no interior de São Paulo. ",https://s2.glbimg.com/UL7z2Pb2UYHKrYd5h2t3UHxpYNQ=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/99/52/10585299,https://g1.globo.com/meio-ambiente/noticia/2022/05/18/frio-intenso-previsao-do-tempo.ghtml, Meio Ambiente 
"'Estamos cada vez mais próximos de uma catástrofe climática', diz António Guterres sobre novo relatório da ONU ","Documento da Organização Mundial Meteorológica foi divulgado nesta quarta (18) aponta 'incapacidade humana em combater problemas climáticos'. Além disso, reafirma aumento do nível do mar e derretimento das camadas de gelo. ",https://s2.glbimg.com/BfcBZexiAfR-bQoji7L54NhI8P8=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/t/8/ujtKyMRzGwwKGTSpqOOw/2022-05-18t082617z-1728144605-rc2k9u9by5rt-rtrmadp-3-climate-change-un.jpg,https://g1.globo.com/meio-ambiente/noticia/2022/05/18/oceanos-bateram-recorde-de-temperatura-e-acidez-em-2021.ghtml, Meio Ambiente 
Poluição mata 9 milhões de pessoas por ano; África é a mais atingida,"A poluição do ar por processos industriais, juntamente com a urbanização, levou a um aumento de 7% nas mortes relacionadas à poluição de 2015 a 2019. Desde 2000, o aumento nas mortes foi de 66%. ",https://s2.glbimg.com/j6prr0aIjJ5-jDjn9qk--gVNSQM=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2021/d/0/AwahaSSVippHO4qc2ipA/2021-04-15t122833z-302432345-rc2cwm9bumvm-rtrmadp-3-pge-coal.jpg,https://g1.globo.com/meio-ambiente/noticia/2022/05/18/poluicao-mata-9-milhoes-de-pessoas-por-ano-africa-e-mais-atingida.ghtml, Meio Ambiente 
Frio toma conta do centro-sul do Brasil; veja como ficam Norte e Nordeste nesta quarta e quinta,"Rio Branco, Porto Velho e Palmas podem registrar mínimas abaixo de 18°C. No Nordeste, termômetros de Salvador e Maceió devem marcar 22ºC nesta quarta (17).",https://s2.glbimg.com/iv44H9nIGGakAOJBAx7yBTMlUr8=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/14/38/10583814,https://g1.globo.com/meio-ambiente/noticia/2022/05/18/frio-toma-conta-do-centro-sul-do-brasil-veja-como-ficam-norte-e-nordeste-nesta-quarta-e-quinta.ghtml, Meio Ambiente 
É #FAKE que vídeo mostre ciclone no Rio Grande do Sul em 2022,"Imagens são, na verdade, registro de um tornado na República Tcheca em 2021",https://s2.glbimg.com/Ozm4oj3GtR0eCyn0dnCEHmXj8Dk=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/99/85/10588599,https://g1.globo.com/fato-ou-fake/video/e-fake-que-video-mostre-ciclone-no-rio-grande-do-sul-em-2022-10588599.ghtml, G1 Fato ou Fake 
Casal britânico recebe recorde de £ 184 milhões na loteria,Ganhador conta que pensava ter ganhado milhares de libras.,https://s2.glbimg.com/icSxJl3wfrzEWffwagDqvDXiHYo=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/97/98/10589897,https://g1.globo.com/mundo/video/casal-britanico-recebe-recorde-de-184-milhoes-na-loteria-10589897.ghtml, G1 Mundo 
É #FAKE que vídeo mostre ciclone no Rio Grande do Sul em 2022,"Imagens são, na verdade, registro de um tornado na República Tcheca em 2021.",https://s2.glbimg.com/Ozm4oj3GtR0eCyn0dnCEHmXj8Dk=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/99/85/10588599,https://g1.globo.com/fato-ou-fake/noticia/2022/05/18/e-fake-que-video-mostre-ciclone-no-rio-grande-do-sul-em-2022.ghtml, Fato ou Fake 
É #FAKE que vídeo mostre ataque a tiros contra ex-candidato a vereador Dudu da Kombi em Nova Iguaçu,"O vídeo original é de um assassinato no Equador. Um homem foi morto a tiros por assassinos, que atiraram dentro de um carro. Ao lado da vítima, estavam sua esposa e sua filha. ",https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543,https://g1.globo.com/fato-ou-fake/noticia/2022/05/18/e-fake-que-video-mostre-ataque-a-tiros-contra-ex-candidato-a-vereador-dudu-da-kombi-em-nova-iguacu.ghtml, Fato ou Fake 
É #FAKE que Lula levou faqueiro dado pela rainha da Inglaterra a Costa e Silva,"Costa e Silva não recebeu faqueiro da Rainha Elizabeth, segundo jornais da época. Além disso, pesquisa não encontrou qualquer  informação no acervo da Presidência da República sobre faqueiro ou coleção de talheres supostamente presenteados pela Rainha da Inglaterra em 1968.",https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543,https://g1.globo.com/fato-ou-fake/noticia/2022/05/18/e-fake-que-lula-levou-faqueiro-dado-pela-rainha-da-inglaterra-a-costa-e-silva.ghtml, Fato ou Fake 
É #FAKE que vídeo mostre rodovia em Pirassununga coberta de granizo em maio de 2022,"Imagens foram publicadas em outubro de 2021. Não têm relação, portanto, com a onda de frio que atinge o país em maio de 2022.",https://s2.glbimg.com/WTtPLmzfKc-m3UZke3ojU4g6dpc=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/69/54/9935469,https://g1.globo.com/fato-ou-fake/noticia/2022/05/18/e-fake-que-video-mostre-rodovia-em-pirassununga-coberta-de-granizo-em-maio-de-2022.ghtml, Fato ou Fake 
É #FAKE que vídeo mostre rodovia em Pirassununga coberta de granizo em maio de 2022,"Gravação foi feita em outubro de 2021, quando granizo cobriu Rodovia Anhanguera em São Paulo.",https://s2.glbimg.com/QhVSxGBys-0I8bKbRaYZGRp73Gg=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/98/70/10587098,https://g1.globo.com/fato-ou-fake/video/e-fake-que-video-mostre-rodovia-em-pirassununga-coberta-de-granizo-em-maio-de-2022-10587098.ghtml, G1 Fato ou Fake 
É #FAKE que Lula disse que vai obrigar igrejas a casar gays e que nem Deus vai mandar mais do que seu governo,Imagem de print de rede social é falsa. Declaração não está nos perfis de Lula e nem foi destacada em motores de busca ou em veiculos da imprensa profissional.,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543,https://g1.globo.com/fato-ou-fake/noticia/2022/05/16/e-fake-que-lula-disse-que-vai-obrigar-igrejas-a-casar-gays-e-que-nem-deus-vai-mandar-mais-do-que-seu-governo.ghtml, Fato ou Fake 
É #FAKE que dispositivo 'chupa-cabra' inserido em urna transfere votos entre candidatos,TSE esclarece que a urna trava porta USB caso seja inserido dispositivo estranho. E também só executa  software com assinatura digital válida. Equipamento apresentado no vídeo é incapaz de transferir votos.,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543,https://g1.globo.com/fato-ou-fake/noticia/2022/05/13/e-fake-que-dispositivo-chupa-cabra-inserido-em-urna-transfere-votos-entre-candidatos.ghtml, Fato ou Fake 
Biden recebe chefes do governo da Finlândia e da Suécia na Casa Branca,"Em processo de adesão à Otan, o presidente finlandês e a primeira-ministra sueca chegaram aos EUA.",https://s2.glbimg.com/v9ae_7zXFi6UfwFvyUgkY58PazE=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/n/q/ArwDeuQyObpQu1BmdbBA/2022-05-19t134401z-1227494637-rc2cau9uqum9-rtrmadp-3-ukraine-crisis-nato-biden.jpg,https://g1.globo.com/mundo/noticia/2022/05/19/biden-recebe-chefes-do-governo-da-finlandia-e-da-suecia-na-casa-branca.ghtml, Mundo 
"Otan não planeja armas nucleares ou bases na Finlândia, diz premiê a jornal","A Finlândia e a Suécia se inscreveram formalmente para ingressar na Otan na quarta-feira, uma decisão estimulada pela invasão da Ucrânia pela Rússia.",https://s2.glbimg.com/TS7DlWlmgqPakY7L-EjnF_OR-6k=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/Z/X/uD4TtuShmBve83yaaA6g/finlandia-defesa.jpeg,https://g1.globo.com/mundo/noticia/2022/05/19/otan-nao-planeja-armas-nucleares-ou-bases-na-finlandia-diz-premie-a-jornal.ghtml, Mundo 
"1º julgado por crimes de guerra, soldado russo pede perdão a mulher de civil que matou","Primeiro julgado por crimes de guerra na Ucrânia, soldado russo perde perdão a mulher de civil que matou",https://s2.glbimg.com/rbsAyhexC-T2izK-DPBZqTmFSHQ=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/67/94/10589467,https://g1.globo.com/mundo/video/1o-julgado-por-crimes-de-guerra-soldado-russo-pede-perdao-a-mulher-de-civil-que-matou-10589467.ghtml, G1 Mundo 
Primeiro julgado na Ucrânia por crimes de guerra pede perdão a mulher de vítima,Soldado russo de 21 anos se declarou culpado na quarta-feira (18) por atirar contra homem de 62 anos que andava de bicicleta em cidade próxima a Kiev. ,https://s2.glbimg.com/7lXb7QweqwBWC8SooTPvrxw3-eA=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/33/58/10585833,https://g1.globo.com/mundo/noticia/2022/05/19/primeiro-julgado-na-ucrania-por-crimes-de-guerra-pede-perdao-a-mulher-de-vitima.ghtml, Mundo 
George Bush comete gafe durante evento sobre eleições,George Bush comete gafe durante evento sobre eleições,https://s2.glbimg.com/ykEFjm5HQMLKorZpe95RyNiTDnI=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/10/93/10589310,https://g1.globo.com/mundo/video/george-bush-comete-gafe-durante-evento-sobre-eleicoes-10589310.ghtml, G1 Mundo 
O trágico caso de bebê de 13 meses assassinado pela mulher que tentava adotá-lo,"Leiland-James Corkill era um ""menino feliz"" até passar a viver com Laura Castle, quem o chamava de ""filhote do demônio"".",https://s2.glbimg.com/u-S-mml29OBs0h9ZaAy5AINxA5w=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/c/y/9WgRmNTwGKBMNXZ3IiMw/bebe-bbc.jpg,https://g1.globo.com/mundo/noticia/2022/05/19/o-tragico-caso-de-bebe-de-13-meses-assassinado-pela-mulher-que-tentava-adota-lo.ghtml, Mundo 
Boris Johnson escapa de mais multas ao final de inquérito sobre festas durante lockdown em Londres,Polícia do Reino Unido aplicou 126 multas relativas a 8 eventos em escritórios do governo. O primeiro-ministro do Reino Unido foi multado por uma dessas festas em abril.,https://s2.glbimg.com/KbfN72omDWaT28vZdodUjwc3Szk=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/J/B/fYJowrRsiRbEn5mmZBAw/2022-01-31t154258z-836543334-rc2fas9z08r9-rtrmadp-3-britain-politics.jpg,https://g1.globo.com/mundo/noticia/2022/05/19/policia-do-reino-unido-encerra-inquerito-sobre-festas-no-gabinete-de-boris-johnson-126-multas-foram-aplicadas.ghtml, Mundo 
"VÍDEO: Em ato falho, George W. Bush critica sua própria invasão ao Iraque ao falar da Ucrânia","Ex-presidente dos Estados Unidos falava sobre guerra na Ucrânia em ato em Dallas, no Texas, quando confundiu nomes dos dois países. Invasão dos EUA ao Iraque aconteceu sob sua gestão. ",https://s2.glbimg.com/ykEFjm5HQMLKorZpe95RyNiTDnI=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/10/93/10589310,https://g1.globo.com/mundo/noticia/2022/05/19/em-ato-falho-george-w-bush-critica-sua-propria-invasao-ao-iraque-ao-falar-da-ucrania.ghtml, Mundo 
"Putin dá bronca e demite alguns dos seus comandantes de mais alto cargo, diz Reino Unido",Levantamento divulgado pelo Ministério da Defesa britânico aponta que o motivo foi um baixo desempenho em suas missões na Ucrânia.,https://s2.glbimg.com/Rw9bAkZfJtU1otBt1nYh9r9Y-Kc=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/12/24/10582412,https://g1.globo.com/mundo/ucrania-russia/noticia/2022/05/19/putin-da-bronca-e-demite-alguns-dos-seus-comandantes-de-mais-alto-cargo-diz-reino-unido.ghtml, Ucrânia e Rússia 
Ideias de presentes de R$ 30 até R$ 150 para o Dia das Mães,"Veja itens de beleza, decoração, jardinagem e cozinha para agradar a sua mãe. ",https://s2.glbimg.com/lIC7FXZtEoWgi01w2nF8_4oLuu4=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/U/N/lWTJ3fQVujTbjQWqTHaw/pexels-pixabay-269887.jpg,https://g1.globo.com/especiais/guia-de-compras/noticia/2022/05/02/ideias-de-presentes-de-r-30-ate-r-150-para-o-dia-das-maes.ghtml, Guia de Compras 
"Mariupol: 900 soldados ucranianos foram enviados a campos de prisioneiros, diz Rússia","Moscou afirma que 1.730 militares que estavam em bunkers do complexo metalúrgico de Azovstal, o ponto de resistência da Ucrânia na cidade do sul do país, já se renderam desde segunda-feira (16). ",https://s2.glbimg.com/Rw9bAkZfJtU1otBt1nYh9r9Y-Kc=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/12/24/10582412,https://g1.globo.com/mundo/ucrania-russia/noticia/2022/05/19/mariupol-1730-soldados-ucranianos-se-renderam-esta-semana-afirma-russia.ghtml, Ucrânia e Rússia 
'Por que Putin está fazendo isso conosco?': moradores de Kharkiv vivem há quase três meses em uma estação de metrô,"Desde o início da guerra, um terço da população de Kharkiv já deixou a cidade. Os que ficaram vivem em condições de extrema precariedade.",https://s2.glbimg.com/sq3uzOPXL7OTMwCknM8OxLmDhTg=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/B/3/8Ba1YLSFuOB9GC61r4OA/kharkiv3.jpg,https://g1.globo.com/mundo/ucrania-russia/noticia/2022/05/19/por-que-putin-esta-fazendo-isso-conosco-moradores-de-kharkiv-vivem-ha-quase-tres-meses-em-uma-estacao-de-metro.ghtml, Ucrânia e Rússia 
Rússia divulga vídeos de soldados de Azovstal no hospital após rendição,"A Rússia afirmou que 959 soldados de Azovstal haviam se rendido desde segunda-feira, incluindo 80 homens feridos que estavam sendo tratados em Novoazovsk, na república separatista de Donetsk. ",https://s2.glbimg.com/gPyeqWZSi9MHWsguHc39PMbGxPo=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/08/81/10588108,https://g1.globo.com/mundo/ucrania-russia/noticia/2022/05/18/russia-divulga-videos-de-soldados-de-azovstal-no-hospital-apos-rendicao.ghtml, Ucrânia e Rússia 
EUA reabrem embaixada em Kiev,Sede da diplomacia americana no país havia sido transferida para Lviv pouco antes da invasão russa.,https://s2.glbimg.com/dKQ50f_BIS-moahlC7_QcWTjyjo=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/G/s/qzxRHFRlWT9CPclSI32w/ap22024349124819.jpg,https://g1.globo.com/mundo/ucrania-russia/noticia/2022/05/18/eua-reabrem-embaixada-em-kiev.ghtml, Ucrânia e Rússia 
"'Ficamos duas semanas sem sair do bunker da siderúrgica Azovstal', diz civil resgatada na Ucrânia","Mulher que se refugiou na siderúrgica em Mariupol fala sobre os dois meses que passou na usina, sem medicamentos, enfrentando escassez de alimentos e sob intensos bombardeios russos.",https://s2.glbimg.com/PN2xy5eyysY7VchSSDq8UDR71VM=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/61/54/10585461,https://g1.globo.com/mundo/ucrania-russia/noticia/2022/05/18/ficamos-duas-semanas-sem-sair-do-bunker-da-siderurgica-azovstal-diz-civil-resgatada-na-ucrania.ghtml, Ucrânia e Rússia 
Editora dos EUA lança revista em quadrinhos com história de Zelensky; veja imagens ,"Publicação contará trajetória política do presidente da Ucrânia, ex-comediante, e abordará a promessa de campanha não cumprida de dar fim aos conflitos com separatistas russos. ",https://s2.glbimg.com/O_I--dtYkDOAn3rjuZCji8OVZPY=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/08/67/10586708,https://g1.globo.com/mundo/ucrania-russia/noticia/2022/05/18/editora-dos-eua-lanca-revista-em-quadrinhos-com-historia-de-zelensky-veja-imagens.ghtml, Ucrânia e Rússia 
Rússia usa nova geração de armas a laser na Ucrânia,Vice-primeiro-ministro russo disse que país desenvolveu sistema para 'cegar drones'. ,https://s2.glbimg.com/Y7zu7Z_jZAQsRlA5Nm4b9Y7dSHU=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/47/91/10529147,https://g1.globo.com/mundo/ucrania-russia/noticia/2022/05/18/russia-usa-nova-geracao-de-armas-a-laser-na-ucrania.ghtml, Ucrânia e Rússia 
Rússia pretende transformar usina de Azovstal em um resort,"Segundo o líder da República Separatista de Donetsk, o local será demolido e estruturas tecnológicas tomarão seu lugar.",https://s2.glbimg.com/PN2xy5eyysY7VchSSDq8UDR71VM=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/61/54/10585461,https://g1.globo.com/mundo/ucrania-russia/noticia/2022/05/18/russia-pretende-transformar-usina-de-azovstal-em-um-resort.ghtml, Ucrânia e Rússia 
Escritório do Google na Rússia entra com pedido de falência,"A companhia teve contas bancárias confiscadas pelo governo russo, impedindo o funcionamento da subsidiária da gigante das buscas no país.",https://s2.glbimg.com/WnrtmRF5QfwaDDvX8pOOwvtwEVA=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/Q/C/vnpMyzRredclDHn2BU1g/2022-02-11t105519z-73642543-rc2lwq98avth-rtrmadp-3-eu-alphabet-publishers.jpg,https://g1.globo.com/tecnologia/noticia/2022/05/18/escritorio-do-google-na-russia-entra-com-pedido-de-falencia.ghtml, Tecnologia  
Como escolher drone para iniciantes ,"'Pipa' moderna requer registro na Anac se pesar mais do que 250 gramas, o que não é o caso dos mais básicos. Seleção traz modelos vão de brinquedo voador que faz piruetas aos com câmeras de alta resolução.",https://s2.glbimg.com/PtHqeo9lYZ8D65j77_84NsWnvso=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/u/z/3vA6OyRTiupQudSyQT5Q/guiadecompras-drone-editavel-selo-home.jpg,https://g1.globo.com/especiais/guia-de-compras/noticia/2022/04/15/como-escolher-drone-para-iniciantes.ghtml, Guia de Compras 
Aspirador de água e pó: o que levar em conta na hora da compra? ,"É um modelo versátil que pode ser utilizado para tirar o pó dos móveis ou para lavar o banheiro ou a área de serviço, por exemplo.",https://s2.glbimg.com/aC81RKIZIxWlwdzrqd_5f0xs4dw=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/N/c/MorTsyQ36laEszOLGn9Q/asp-selo.jpg,https://g1.globo.com/especiais/guia-de-compras/noticia/2022/04/14/aspirador-de-agua-e-po-o-que-levar-em-conta-na-hora-da-compra.ghtml, Guia de Compras 
"Luminárias: conheça opções para decoração, conforto e home office ","Modelos mudam o visual do do monitor, do closet e também deixam a sala com um visual de pôr do sol – e até podem acender sozinhos com o movimento de pessoas à noite. ",https://s2.glbimg.com/XWnzjS8jyaQto651zWNGjwfbhbU=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/q/i/5CSjfIR2as3aDwk56Www/selo-lampadas.jpg,https://g1.globo.com/especiais/guia-de-compras/noticia/2022/04/13/luminarias-conheca-opcoes-para-decoracao-conforto-e-home-office.ghtml, Guia de Compras 
Como escolher câmera de segurança com wi-fi,"Para monitorar o ambiente, ver se o bebê está dormindo ou se o pet fez bagunça, fabricantes oferecem opções que funcionam dentro e fora de casa. ",https://s2.glbimg.com/lP0u7Bu06DhGBxpRRwl_tzsBdIQ=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/n/O/510pujTtq9GJzv3g6m1w/selo-home-4x-20.jpg,https://g1.globo.com/especiais/guia-de-compras/noticia/2022/04/12/como-escolher-camera-de-seguranca-com-wi-fi.ghtml, Guia de Compras 
